name qid measure value
" +GCN" 1110199 RR(rel=2) 0.5
" +GCN" 1110199 P(rel=2)@3 0.3333333333333333
" +GCN" 1110199 R(rel=2)@1000 0.2857142857142857
" +GCN" 1110199 nDCG@10 0.3737975473804528
" +GCN" 1112341 AP(rel=2) 0.2011966386072685
" +GCN" 1112341 RR(rel=2) 1.0
" +GCN" 1112341 P(rel=2)@3 1.0
" +GCN" 1112341 R(rel=2)@1000 0.5714285714285714
" +GCN" 1112341 nDCG@10 0.8189846449896223
" +GCN" 1113437 AP(rel=2) 0.20270566626581626
" +GCN" 1113437 RR(rel=2) 0.5
" +GCN" 1113437 P(rel=2)@3 0.6666666666666666
" +GCN" 1113437 R(rel=2)@1000 0.88
" +GCN" 1113437 nDCG@10 0.4153854966356101
" +GCN" 1114646 AP(rel=2) 0.48985015132501664
" +GCN" 1114646 RR(rel=2) 1.0
" +GCN" 1114646 P(rel=2)@3 1.0
" +GCN" 1114646 R(rel=2)@1000 0.6666666666666666
" +GCN" 1114646 nDCG@10 0.8170745952770049
" +GCN" 1114819 AP(rel=2) 0.6164886244106276
" +GCN" 1114819 RR(rel=2) 1.0
" +GCN" 1114819 P(rel=2)@3 1.0
" +GCN" 1114819 R(rel=2)@1000 0.8967136150234741
" +GCN" 1114819 nDCG@10 0.778017148221405
" +GCN" 1115776 AP(rel=2) 0.6875
" +GCN" 1115776 RR(rel=2) 1.0
" +GCN" 1115776 P(rel=2)@3 0.6666666666666666
" +GCN" 1115776 R(rel=2)@1000 0.75
" +GCN" 1115776 nDCG@10 0.851074200131579
" +GCN" 1117099 AP(rel=2) 0.37516672535115264
" +GCN" 1117099 RR(rel=2) 1.0
" +GCN" 1117099 P(rel=2)@3 1.0
" +GCN" 1117099 R(rel=2)@1000 0.4819277108433735
" +GCN" 1117099 nDCG@10 1.0
" +GCN" 1121402 AP(rel=2) 0.7619657059844861
" +GCN" 1121402 RR(rel=2) 1.0
" +GCN" 1121402 P(rel=2)@3 1.0
" +GCN" 1121402 R(rel=2)@1000 0.9565217391304348
" +GCN" 1121402 nDCG@10 1.0
" +GCN" 1121709 AP(rel=2) 0.0
" +GCN" 1121709 RR(rel=2) 0.0
" +GCN" 1121709 P(rel=2)@3 0.0
" +GCN" 1121709 R(rel=2)@1000 0.0
" +GCN" 1121709 nDCG@10 0.14982420171299154
" +GCN" 1124210 AP(rel=2) 0.838128581190651
" +GCN" 1124210 RR(rel=2) 1.0
" +GCN" 1124210 P(rel=2)@3 1.0
" +GCN" 1124210 R(rel=2)@1000 0.9333333333333333
" +GCN" 1124210 nDCG@10 0.7449218576948371
" +GCN" 1129237 AP(rel=2) 0.5959161869714272
" +GCN" 1129237 RR(rel=2) 1.0
" +GCN" 1129237 P(rel=2)@3 0.6666666666666666
" +GCN" 1129237 R(rel=2)@1000 0.9411764705882353
" +GCN" 1129237 nDCG@10 0.7516648081469497
" +GCN" 1133167 AP(rel=2) 0.6846734400059584
" +GCN" 1133167 RR(rel=2) 1.0
" +GCN" 1133167 P(rel=2)@3 1.0
" +GCN" 1133167 R(rel=2)@1000 0.726027397260274
" +GCN" 1133167 nDCG@10 0.7426460872259193
" +GCN" 130510 AP(rel=2) 0.8283530358530359
" +GCN" 130510 RR(rel=2) 1.0
" +GCN" 130510 P(rel=2)@3 1.0
" +GCN" 130510 R(rel=2)@1000 1.0
" +GCN" 130510 nDCG@10 0.9159480005459861
" +GCN" 131843 AP(rel=2) 0.7874601576613961
" +GCN" 131843 RR(rel=2) 1.0
" +GCN" 131843 P(rel=2)@3 1.0
" +GCN" 131843 R(rel=2)@1000 0.8421052631578947
" +GCN" 131843 nDCG@10 0.9305687780632227
" +GCN" 146187 AP(rel=2) 0.9502840909090909
" +GCN" 146187 RR(rel=2) 1.0
" +GCN" 146187 P(rel=2)@3 1.0
" +GCN" 146187 R(rel=2)@1000 1.0
" +GCN" 146187 nDCG@10 0.9049537213849118
" +GCN" 148538 AP(rel=2) 0.19811951315213938
" +GCN" 148538 RR(rel=2) 1.0
" +GCN" 148538 P(rel=2)@3 0.3333333333333333
" +GCN" 148538 R(rel=2)@1000 0.78125
" +GCN" 148538 nDCG@10 0.5947750865918852
" +GCN" 156493 AP(rel=2) 0.764063196754643
" +GCN" 156493 RR(rel=2) 1.0
" +GCN" 156493 P(rel=2)@3 1.0
" +GCN" 156493 R(rel=2)@1000 0.9829059829059829
" +GCN" 156493 nDCG@10 1.0
" +GCN" 168216 AP(rel=2) 0.896780759882516
" +GCN" 168216 RR(rel=2) 1.0
" +GCN" 168216 P(rel=2)@3 1.0
" +GCN" 168216 R(rel=2)@1000 0.975
" +GCN" 168216 nDCG@10 0.9273278618225251
" +GCN" 182539 AP(rel=2) 0.40785932166906547
" +GCN" 182539 RR(rel=2) 1.0
" +GCN" 182539 P(rel=2)@3 0.6666666666666666
" +GCN" 182539 R(rel=2)@1000 1.0
" +GCN" 182539 nDCG@10 0.7309233182508469
" +GCN" 183378 AP(rel=2) 0.47168853174939823
" +GCN" 183378 RR(rel=2) 1.0
" +GCN" 183378 P(rel=2)@3 1.0
" +GCN" 183378 R(rel=2)@1000 0.6914285714285714
" +GCN" 183378 nDCG@10 1.0
" +GCN" 19335 AP(rel=2) 0.2291684341621741
" +GCN" 19335 RR(rel=2) 1.0
" +GCN" 19335 P(rel=2)@3 0.3333333333333333
" +GCN" 19335 R(rel=2)@1000 1.0
" +GCN" 19335 nDCG@10 0.35149806089690205
" +GCN" 207786 AP(rel=2) 0.5042699724517906
" +GCN" 207786 RR(rel=2) 1.0
" +GCN" 207786 P(rel=2)@3 0.6666666666666666
" +GCN" 207786 R(rel=2)@1000 0.7272727272727273
" +GCN" 207786 nDCG@10 0.7588684567965223
" +GCN" 264014 AP(rel=2) 0.48131452192816676
" +GCN" 264014 RR(rel=2) 1.0
" +GCN" 264014 P(rel=2)@3 1.0
" +GCN" 264014 R(rel=2)@1000 0.5723684210526315
" +GCN" 264014 nDCG@10 0.8591416672098044
" +GCN" 359349 AP(rel=2) 0.8683297441573895
" +GCN" 359349 RR(rel=2) 1.0
" +GCN" 359349 P(rel=2)@3 1.0
" +GCN" 359349 R(rel=2)@1000 1.0
" +GCN" 359349 nDCG@10 0.7981650781269264
" +GCN" 405717 AP(rel=2) 0.25683081743335634
" +GCN" 405717 RR(rel=2) 0.2
" +GCN" 405717 P(rel=2)@3 0.0
" +GCN" 405717 R(rel=2)@1000 1.0
" +GCN" 405717 nDCG@10 0.6199261004765046
" +GCN" 443396 AP(rel=2) 0.03233496404228112
" +GCN" 443396 RR(rel=2) 1.0
" +GCN" 443396 P(rel=2)@3 0.3333333333333333
" +GCN" 443396 R(rel=2)@1000 0.07936507936507936
" +GCN" 443396 nDCG@10 0.34940436624262716
" +GCN" 451602 AP(rel=2) 0.17037053716386366
" +GCN" 451602 RR(rel=2) 1.0
" +GCN" 451602 P(rel=2)@3 0.6666666666666666
" +GCN" 451602 R(rel=2)@1000 0.42
" +GCN" 451602 nDCG@10 0.6439497126749603
" +GCN" 47923 AP(rel=2) 0.33521735287933635
" +GCN" 47923 RR(rel=2) 1.0
" +GCN" 47923 P(rel=2)@3 0.3333333333333333
" +GCN" 47923 R(rel=2)@1000 1.0
" +GCN" 47923 nDCG@10 0.626092222445665
" +GCN" 489204 AP(rel=2) 0.017406696648221278
" +GCN" 489204 RR(rel=2) 0.1111111111111111
" +GCN" 489204 P(rel=2)@3 0.0
" +GCN" 489204 R(rel=2)@1000 0.4583333333333333
" +GCN" 489204 nDCG@10 0.18747918789854479
" +GCN" 490595 AP(rel=2) 0.40341934448192435
" +GCN" 490595 RR(rel=2) 0.3333333333333333
" +GCN" 490595 P(rel=2)@3 0.3333333333333333
" +GCN" 490595 R(rel=2)@1000 1.0
" +GCN" 490595 nDCG@10 0.5426757038965172
" +GCN" 527433 AP(rel=2) 0.12094931917213646
" +GCN" 527433 RR(rel=2) 1.0
" +GCN" 527433 P(rel=2)@3 0.3333333333333333
" +GCN" 527433 R(rel=2)@1000 0.47058823529411764
" +GCN" 527433 nDCG@10 0.40285901870407814
" +GCN" 573724 AP(rel=2) 0.43751628197914666
" +GCN" 573724 RR(rel=2) 1.0
" +GCN" 573724 P(rel=2)@3 0.3333333333333333
" +GCN" 573724 R(rel=2)@1000 1.0
" +GCN" 573724 nDCG@10 0.6454579799501462
" +GCN" 833860 AP(rel=2) 0.5208003653498384
" +GCN" 833860 RR(rel=2) 1.0
" +GCN" 833860 P(rel=2)@3 1.0
" +GCN" 833860 R(rel=2)@1000 0.5952380952380952
" +GCN" 833860 nDCG@10 0.9567083294488864
" +GCN" 855410 AP(rel=2) 1.0
" +GCN" 855410 RR(rel=2) 1.0
" +GCN" 855410 P(rel=2)@3 1.0
" +GCN" 855410 R(rel=2)@1000 1.0
" +GCN" 855410 nDCG@10 1.0
" +GCN" 87181 AP(rel=2) 0.46387699281430506
" +GCN" 87181 RR(rel=2) 0.5
" +GCN" 87181 P(rel=2)@3 0.6666666666666666
" +GCN" 87181 R(rel=2)@1000 1.0
" +GCN" 87181 nDCG@10 0.8899541168509599
" +GCN" 87452 AP(rel=2) 0.1189409410634244
" +GCN" 87452 RR(rel=2) 0.25
" +GCN" 87452 P(rel=2)@3 0.0
" +GCN" 87452 R(rel=2)@1000 0.45161290322580644
" +GCN" 87452 nDCG@10 0.4387133684836577
" +GCN" 915593 AP(rel=2) 0.3778460299538063
" +GCN" 915593 RR(rel=2) 1.0
" +GCN" 915593 P(rel=2)@3 1.0
" +GCN" 915593 R(rel=2)@1000 1.0
" +GCN" 915593 nDCG@10 0.7210335462481111
" +GCN" 962179 AP(rel=2) 0.6314371877526432
" +GCN" 962179 RR(rel=2) 1.0
" +GCN" 962179 P(rel=2)@3 1.0
" +GCN" 962179 R(rel=2)@1000 1.0
" +GCN" 962179 nDCG@10 0.84860265890399
" +GIN" 1037798 AP(rel=2) 0.20769729605048443
" +GIN" 1037798 RR(rel=2) 1.0
" +GIN" 1037798 P(rel=2)@3 0.3333333333333333
" +GIN" 1037798 R(rel=2)@1000 1.0
" +GIN" 1037798 nDCG@10 0.3670893378919593
" +GIN" 104861 AP(rel=2) 0.7639297730380951
" +GIN" 104861 RR(rel=2) 1.0
" +GIN" 104861 P(rel=2)@3 1.0
" +GIN" 104861 R(rel=2)@1000 0.8558558558558559
" +GIN" 104861 nDCG@10 1.0
" +GIN" 1063750 AP(rel=2) 0.01639344262295082
" +GIN" 1063750 RR(rel=2) 1.0
" +GIN" 1063750 P(rel=2)@3 1.0
" +GIN" 1063750 R(rel=2)@1000 0.01639344262295082
" +GIN" 1063750 nDCG@10 0.3799109563336586
" +GIN" 1103812 AP(rel=2) 0.5112358654759366
" +GIN" 1103812 RR(rel=2) 1.0
" +GIN" 1103812 P(rel=2)@3 1.0
" +GIN" 1103812 R(rel=2)@1000 0.9090909090909091
" +GIN" 1103812 nDCG@10 0.8326098721042641
" +GIN" 1106007 AP(rel=2) 0.35808072149624054
" +GIN" 1106007 RR(rel=2) 1.0
" +GIN" 1106007 P(rel=2)@3 1.0
" +GIN" 1106007 R(rel=2)@1000 0.5609756097560976
" +GIN" 1106007 nDCG@10 0.6863411237493265
" +GIN" 1110199 AP(rel=2) 0.07495748299319728
" +GIN" 1110199 RR(rel=2) 0.5
" +GIN" 1110199 P(rel=2)@3 0.3333333333333333
" +GIN" 1110199 R(rel=2)@1000 0.2857142857142857
" +GIN" 1110199 nDCG@10 0.3651191435847804
" +GIN" 1112341 AP(rel=2) 0.18868364024564901
" +GIN" 1112341 RR(rel=2) 1.0
" +GIN" 1112341 P(rel=2)@3 1.0
" +GIN" 1112341 R(rel=2)@1000 0.5714285714285714
" +GIN" 1112341 nDCG@10 0.8469889544468036
" +GIN" 1113437 AP(rel=2) 0.1313056125027762
" +GIN" 1113437 RR(rel=2) 0.14285714285714285
" +GIN" 1113437 P(rel=2)@3 0.0
" +GIN" 1113437 R(rel=2)@1000 0.88
" +GIN" 1113437 nDCG@10 0.12526387700327307
" +GIN" 1114646 AP(rel=2) 0.48883928571428575
" +GIN" 1114646 RR(rel=2) 1.0
" +GIN" 1114646 P(rel=2)@3 1.0
" +GIN" 1114646 R(rel=2)@1000 0.6666666666666666
" +GIN" 1114646 nDCG@10 0.7575290107491399
" +GIN" 1114819 AP(rel=2) 0.6156996380161442
" +GIN" 1114819 RR(rel=2) 1.0
" +GIN" 1114819 P(rel=2)@3 1.0
" +GIN" 1114819 R(rel=2)@1000 0.8967136150234741
" +GIN" 1114819 nDCG@10 0.789618557379551
" +GIN" 1115776 AP(rel=2) 0.6875
" +GIN" 1115776 RR(rel=2) 1.0
" +GIN" 1115776 P(rel=2)@3 0.6666666666666666
" +GIN" 1115776 R(rel=2)@1000 0.75
" +GIN" 1115776 nDCG@10 0.8524438245225361
" +GIN" 1117099 AP(rel=2) 0.379823995298443
" +GIN" 1117099 RR(rel=2) 1.0
" +GIN" 1117099 P(rel=2)@3 1.0
" +GIN" 1117099 R(rel=2)@1000 0.4819277108433735
" +GIN" 1117099 nDCG@10 1.0
" +GIN" 1121402 AP(rel=2) 0.7374037427165345
" +GIN" 1121402 RR(rel=2) 1.0
" +GIN" 1121402 P(rel=2)@3 1.0
" +GIN" 1121402 R(rel=2)@1000 0.9565217391304348
" +GIN" 1121402 nDCG@10 1.0
" +GIN" 1121709 AP(rel=2) 0.0
" +GIN" 1121709 RR(rel=2) 0.0
" +GIN" 1121709 P(rel=2)@3 0.0
" +GIN" 1121709 R(rel=2)@1000 0.0
" +GIN" 1121709 nDCG@10 0.14982420171299154
" +GIN" 1124210 AP(rel=2) 0.8621924428335589
" +GIN" 1124210 RR(rel=2) 1.0
" +GIN" 1124210 P(rel=2)@3 1.0
" +GIN" 1124210 R(rel=2)@1000 0.9333333333333333
" +GIN" 1124210 nDCG@10 0.8140165997631016
" +GIN" 1129237 AP(rel=2) 0.5624379361904718
" +GIN" 1129237 RR(rel=2) 0.5
" +GIN" 1129237 P(rel=2)@3 0.6666666666666666
" +GIN" 1129237 R(rel=2)@1000 0.9411764705882353
" +GIN" 1129237 nDCG@10 0.6731289255093708
" +GIN" 1133167 AP(rel=2) 0.6783226122139152
" +GIN" 1133167 RR(rel=2) 1.0
" +GIN" 1133167 P(rel=2)@3 1.0
" +GIN" 1133167 R(rel=2)@1000 0.726027397260274
" +GIN" 1133167 nDCG@10 0.7132060485179162
" +GIN" 130510 AP(rel=2) 0.8548325118155866
" +GIN" 130510 RR(rel=2) 1.0
" +GIN" 130510 P(rel=2)@3 1.0
" +GIN" 130510 R(rel=2)@1000 1.0
" +GIN" 130510 nDCG@10 0.9622342306904601
" +GIN" 131843 AP(rel=2) 0.7557435254803676
" +GIN" 131843 RR(rel=2) 1.0
" +GIN" 131843 P(rel=2)@3 1.0
" +GIN" 131843 R(rel=2)@1000 0.8421052631578947
" +GIN" 131843 nDCG@10 1.0
" +GIN" 146187 AP(rel=2) 0.9502840909090909
" +GIN" 146187 RR(rel=2) 1.0
" +GIN" 146187 P(rel=2)@3 1.0
" +GIN" 146187 R(rel=2)@1000 1.0
" +GIN" 146187 nDCG@10 0.912253212571931
