name qid measure value
" +GAT" 451602 AP(rel=2) 0.17004330120087843
" +GAT" 451602 RR(rel=2) 1.0
" +GAT" 451602 P(rel=2)@3 0.6666666666666666
" +GAT" 451602 R(rel=2)@1000 0.42
" +GAT" 451602 nDCG@10 0.6078770307577632
" +GAT" 47923 AP(rel=2) 0.3265160553952523
" +GAT" 47923 RR(rel=2) 1.0
" +GAT" 47923 P(rel=2)@3 0.6666666666666666
" +GAT" 47923 R(rel=2)@1000 1.0
" +GAT" 47923 nDCG@10 0.6215939004224792
" +GAT" 489204 AP(rel=2) 0.05434189312312537
" +GAT" 489204 RR(rel=2) 0.16666666666666666
" +GAT" 489204 P(rel=2)@3 0.0
" +GAT" 489204 R(rel=2)@1000 0.4583333333333333
" +GAT" 489204 nDCG@10 0.32844912258890147
" +GAT" 507445 AP(rel=2) 0.05555555555555555
" +GAT" 507445 RR(rel=2) 0.16666666666666666
" +GAT" 507445 P(rel=2)@3 0.0
" +GAT" 507445 R(rel=2)@1000 0.3333333333333333
" +GAT" 507445 nDCG@10 0.15084162747659266
" +GAT" 527433 AP(rel=2) 0.13293738174002623
" +GAT" 527433 RR(rel=2) 1.0
" +GAT" 527433 P(rel=2)@3 0.3333333333333333
" +GAT" 527433 R(rel=2)@1000 0.47058823529411764
" +GAT" 527433 nDCG@10 0.4625623185969802
" +GAT" 537817 AP(rel=2) 0.10827638352638354
" +GAT" 537817 RR(rel=2) 0.2
" +GAT" 537817 P(rel=2)@3 0.0
" +GAT" 537817 R(rel=2)@1000 1.0
" +GAT" 537817 nDCG@10 0.09791357778294538
" +GAT" 554515 AP(rel=2) 0.20579975579975582
" +GAT" 554515 RR(rel=2) 0.14285714285714285
" +GAT" 554515 P(rel=2)@3 0.0
" +GAT" 554515 R(rel=2)@1000 1.0
" +GAT" 554515 nDCG@10 0.18432280314454116
" +GAT" 588587 AP(rel=2) 0.0
" +GAT" 588587 RR(rel=2) 0.0
" +GAT" 588587 P(rel=2)@3 0.0
" +GAT" 588587 R(rel=2)@1000 0.0
" +GAT" 588587 nDCG@10 0.06625422345438903
" +GAT" 655914 AP(rel=2) 0.1223570289359763
" +GAT" 655914 RR(rel=2) 0.3333333333333333
" +GAT" 655914 P(rel=2)@3 0.3333333333333333
" +GAT" 655914 R(rel=2)@1000 1.0
" +GAT" 655914 nDCG@10 0.19191154693224172
" +GAT" 67316 AP(rel=2) 0.09130235929908671
" +GAT" 67316 RR(rel=2) 1.0
" +GAT" 67316 P(rel=2)@3 0.6666666666666666
" +GAT" 67316 R(rel=2)@1000 0.391304347826087
" +GAT" 67316 nDCG@10 0.39484136206016496
" +GAT" 673670 AP(rel=2) 0.09308452855162631
" +GAT" 673670 RR(rel=2) 0.06666666666666667
" +GAT" 673670 P(rel=2)@3 0.0
" +GAT" 673670 R(rel=2)@1000 0.8888888888888888
" +GAT" 673670 nDCG@10 0.0
" +GAT" 705609 AP(rel=2) 0.26875875561220386
" +GAT" 705609 RR(rel=2) 0.5
" +GAT" 705609 P(rel=2)@3 0.3333333333333333
" +GAT" 705609 R(rel=2)@1000 1.0
" +GAT" 705609 nDCG@10 0.31702014982469195
" +GAT" 730539 AP(rel=2) 0.38376612907135815
" +GAT" 730539 RR(rel=2) 1.0
" +GAT" 730539 P(rel=2)@3 0.6666666666666666
" +GAT" 730539 R(rel=2)@1000 0.8
" +GAT" 730539 nDCG@10 0.5915025829098999
" +GAT" 794429 AP(rel=2) 0.15997150997150997
" +GAT" 794429 RR(rel=2) 0.2
" +GAT" 794429 P(rel=2)@3 0.0
" +GAT" 794429 R(rel=2)@1000 1.0
" +GAT" 794429 nDCG@10 0.326347681450926
" +GAT" 801118 AP(rel=2) 0.018791306978811116
" +GAT" 801118 RR(rel=2) 0.023809523809523808
" +GAT" 801118 P(rel=2)@3 0.0
" +GAT" 801118 R(rel=2)@1000 1.0
" +GAT" 801118 nDCG@10 0.0
" +GAT" 86606 AP(rel=2) 0.061565934065934066
" +GAT" 86606 RR(rel=2) 0.047619047619047616
" +GAT" 86606 P(rel=2)@3 0.0
" +GAT" 86606 R(rel=2)@1000 1.0
" +GAT" 86606 nDCG@10 0.0
" +GAT" 87452 AP(rel=2) 0.10151565818667
" +GAT" 87452 RR(rel=2) 0.25
" +GAT" 87452 P(rel=2)@3 0.0
" +GAT" 87452 R(rel=2)@1000 0.45161290322580644
" +GAT" 87452 nDCG@10 0.4424058032332244
" +GAT" 877809 AP(rel=2) 0.22310874452546628
" +GAT" 877809 RR(rel=2) 1.0
" +GAT" 877809 P(rel=2)@3 1.0
" +GAT" 877809 R(rel=2)@1000 0.6410256410256411
" +GAT" 877809 nDCG@10 0.7725583261075774
" +GAT" 883915 AP(rel=2) 0.0014577259475218659
" +GAT" 883915 RR(rel=2) 0.0029154518950437317
" +GAT" 883915 P(rel=2)@3 0.0
" +GAT" 883915 R(rel=2)@1000 0.5
" +GAT" 883915 nDCG@10 0.0
" +GAT" 88495 AP(rel=2) 0.0
" +GAT" 88495 RR(rel=2) 0.0
" +GAT" 88495 P(rel=2)@3 0.0
" +GAT" 88495 R(rel=2)@1000 0.0
" +GAT" 88495 nDCG@10 0.0
" +GAT" 915593 AP(rel=2) 0.37734542676533295
" +GAT" 915593 RR(rel=2) 1.0
" +GAT" 915593 P(rel=2)@3 1.0
" +GAT" 915593 R(rel=2)@1000 1.0
" +GAT" 915593 nDCG@10 0.796393850675055
" +GAT" 966413 AP(rel=2) 0.012318029115341545
" +GAT" 966413 RR(rel=2) 0.05263157894736842
" +GAT" 966413 P(rel=2)@3 0.0
" +GAT" 966413 R(rel=2)@1000 0.3333333333333333
" +GAT" 966413 nDCG@10 0.0
" +GCN" 1049519 AP(rel=2) 1.0
" +GCN" 1049519 RR(rel=2) 1.0
" +GCN" 1049519 P(rel=2)@3 0.3333333333333333
" +GCN" 1049519 R(rel=2)@1000 1.0
" +GCN" 1049519 nDCG@10 0.7262287617954056
" +GCN" 1056204 AP(rel=2) 0.5149350649350649
" +GCN" 1056204 RR(rel=2) 1.0
" +GCN" 1056204 P(rel=2)@3 0.6666666666666666
" +GCN" 1056204 R(rel=2)@1000 0.7142857142857143
" +GCN" 1056204 nDCG@10 0.6336030501369843
" +GCN" 1056416 AP(rel=2) 0.14646464646464646
" +GCN" 1056416 RR(rel=2) 0.1111111111111111
" +GCN" 1056416 P(rel=2)@3 0.0
" +GCN" 1056416 R(rel=2)@1000 1.0
" +GCN" 1056416 nDCG@10 0.3106056567335433
" +GCN" 1065636 AP(rel=2) 0.00819672131147541
" +GCN" 1065636 RR(rel=2) 0.01639344262295082
" +GCN" 1065636 P(rel=2)@3 0.0
" +GCN" 1065636 R(rel=2)@1000 0.5
" +GCN" 1065636 nDCG@10 0.0
" +GCN" 1103153 AP(rel=2) 0.8333333333333333
" +GCN" 1103153 RR(rel=2) 1.0
" +GCN" 1103153 P(rel=2)@3 0.6666666666666666
" +GCN" 1103153 R(rel=2)@1000 1.0
" +GCN" 1103153 nDCG@10 0.9197207891481876
" +GCN" 1103812 AP(rel=2) 0.4878091184277103
" +GCN" 1103812 RR(rel=2) 1.0
" +GCN" 1103812 P(rel=2)@3 1.0
" +GCN" 1103812 R(rel=2)@1000 0.9090909090909091
" +GCN" 1103812 nDCG@10 0.7460413175256216
" +GCN" 1105792 AP(rel=2) 0.8516483516483516
" +GCN" 1105792 RR(rel=2) 1.0
" +GCN" 1105792 P(rel=2)@3 1.0
" +GCN" 1105792 R(rel=2)@1000 1.0
" +GCN" 1105792 nDCG@10 0.8050371300123432
" +GCN" 1106007 AP(rel=2) 0.3342863969201207
" +GCN" 1106007 RR(rel=2) 1.0
" +GCN" 1106007 P(rel=2)@3 1.0
" +GCN" 1106007 R(rel=2)@1000 0.5609756097560976
" +GCN" 1106007 nDCG@10 0.6969069747352746
" +GCN" 1108100 AP(rel=2) 0.11349206349206349
" +GCN" 1108100 RR(rel=2) 0.14285714285714285
" +GCN" 1108100 P(rel=2)@3 0.0
" +GCN" 1108100 R(rel=2)@1000 0.75
" +GCN" 1108100 nDCG@10 0.2041046825475223
" +GCN" 1108939 AP(rel=2) 0.0013404825737265416
" +GCN" 1108939 RR(rel=2) 0.002680965147453083
" +GCN" 1108939 P(rel=2)@3 0.0
" +GCN" 1108939 R(rel=2)@1000 0.5
" +GCN" 1108939 nDCG@10 0.0
" +GCN" 1109707 AP(rel=2) 0.29524593166228996
" +GCN" 1109707 RR(rel=2) 1.0
" +GCN" 1109707 P(rel=2)@3 1.0
" +GCN" 1109707 R(rel=2)@1000 0.711864406779661
" +GCN" 1109707 nDCG@10 0.6788686877185809
" +GCN" 1112341 AP(rel=2) 0.2011966386072685
" +GCN" 1112341 RR(rel=2) 1.0
" +GCN" 1112341 P(rel=2)@3 1.0
" +GCN" 1112341 R(rel=2)@1000 0.5714285714285714
" +GCN" 1112341 nDCG@10 0.8189846449896223
" +GCN" 1114646 AP(rel=2) 0.48985015132501664
" +GCN" 1114646 RR(rel=2) 1.0
" +GCN" 1114646 P(rel=2)@3 1.0
" +GCN" 1114646 R(rel=2)@1000 0.6666666666666666
" +GCN" 1114646 nDCG@10 0.8170745952770049
" +GCN" 1117817 AP(rel=2) 0.0
" +GCN" 1117817 RR(rel=2) 0.0
" +GCN" 1117817 P(rel=2)@3 0.0
" +GCN" 1117817 R(rel=2)@1000 0.0
" +GCN" 1117817 nDCG@10 0.0
" +GCN" 1133485 AP(rel=2) 0.022727272727272728
" +GCN" 1133485 RR(rel=2) 0.09090909090909091
" +GCN" 1133485 P(rel=2)@3 0.0
" +GCN" 1133485 R(rel=2)@1000 0.25
" +GCN" 1133485 nDCG@10 0.0
" +GCN" 1136769 AP(rel=2) 0.5238095238095238
" +GCN" 1136769 RR(rel=2) 1.0
" +GCN" 1136769 P(rel=2)@3 0.3333333333333333
" +GCN" 1136769 R(rel=2)@1000 1.0
" +GCN" 1136769 nDCG@10 0.5472507892596684
" +GCN" 144862 AP(rel=2) 0.29613327423167846
" +GCN" 144862 RR(rel=2) 0.5
" +GCN" 144862 P(rel=2)@3 0.6666666666666666
" +GCN" 144862 R(rel=2)@1000 1.0
" +GCN" 144862 nDCG@10 0.3422220729283414
" +GCN" 166046 AP(rel=2) 0.1736111111111111
" +GCN" 166046 RR(rel=2) 0.125
" +GCN" 166046 P(rel=2)@3 0.0
" +GCN" 166046 R(rel=2)@1000 1.0
" +GCN" 166046 nDCG@10 0.23401143817996975
" +GCN" 174463 AP(rel=2) 0.14797464725371295
" +GCN" 174463 RR(rel=2) 0.5
" +GCN" 174463 P(rel=2)@3 0.6666666666666666
" +GCN" 174463 R(rel=2)@1000 0.3225806451612903
" +GCN" 174463 nDCG@10 0.5865365278442229
" +GCN" 177604 AP(rel=2) 0.17206517620310724
" +GCN" 177604 RR(rel=2) 0.1
" +GCN" 177604 P(rel=2)@3 0.0
" +GCN" 177604 R(rel=2)@1000 1.0
" +GCN" 177604 nDCG@10 0.16126122938970983
" +GCN" 182539 AP(rel=2) 0.40785932166906547
" +GCN" 182539 RR(rel=2) 1.0
" +GCN" 182539 P(rel=2)@3 0.6666666666666666
" +GCN" 182539 R(rel=2)@1000 1.0
" +GCN" 182539 nDCG@10 0.7309233182508469
" +GCN" 190044 AP(rel=2) 0.022827891532927504
" +GCN" 190044 RR(rel=2) 0.07692307692307693
" +GCN" 190044 P(rel=2)@3 0.0
" +GCN" 190044 R(rel=2)@1000 0.5
" +GCN" 190044 nDCG@10 0.0
" +GCN" 19335 AP(rel=2) 0.2291684341621741
" +GCN" 19335 RR(rel=2) 1.0
" +GCN" 19335 P(rel=2)@3 0.3333333333333333
" +GCN" 19335 R(rel=2)@1000 1.0
" +GCN" 19335 nDCG@10 0.35149806089690205
" +GCN" 264403 AP(rel=2) 0.25
" +GCN" 264403 RR(rel=2) 0.5
" +GCN" 264403 P(rel=2)@3 0.3333333333333333
" +GCN" 264403 R(rel=2)@1000 0.5
" +GCN" 264403 nDCG@10 0.24249682153453903
" +GCN" 273695 AP(rel=2) 0.23527872687536552
" +GCN" 273695 RR(rel=2) 1.0
" +GCN" 273695 P(rel=2)@3 0.3333333333333333
" +GCN" 273695 R(rel=2)@1000 0.7142857142857143
" +GCN" 273695 nDCG@10 0.4123327611316704
" +GCN" 315637 AP(rel=2) 0.3333333333333333
" +GCN" 315637 RR(rel=2) 1.0
" +GCN" 315637 P(rel=2)@3 0.3333333333333333
" +GCN" 315637 R(rel=2)@1000 0.5
" +GCN" 315637 nDCG@10 0.5702576132045252
" +GCN" 332593 AP(rel=2) 0.3549158049052209
" +GCN" 332593 RR(rel=2) 1.0
" +GCN" 332593 P(rel=2)@3 0.6666666666666666
" +GCN" 332593 R(rel=2)@1000 0.8888888888888888
" +GCN" 332593 nDCG@10 0.6783286661909319
" +GCN" 443396 AP(rel=2) 0.03233496404228112
" +GCN" 443396 RR(rel=2) 1.0
" +GCN" 443396 P(rel=2)@3 0.3333333333333333
" +GCN" 443396 R(rel=2)@1000 0.07936507936507936
" +GCN" 443396 nDCG@10 0.34940436624262716
" +GCN" 451602 AP(rel=2) 0.17037053716386366
" +GCN" 451602 RR(rel=2) 1.0
" +GCN" 451602 P(rel=2)@3 0.6666666666666666
" +GCN" 451602 R(rel=2)@1000 0.42
" +GCN" 451602 nDCG@10 0.6439497126749603
" +GCN" 47923 AP(rel=2) 0.33521735287933635
" +GCN" 47923 RR(rel=2) 1.0
" +GCN" 47923 P(rel=2)@3 0.3333333333333333
" +GCN" 47923 R(rel=2)@1000 1.0
" +GCN" 47923 nDCG@10 0.626092222445665
" +GCN" 489204 AP(rel=2) 0.017406696648221278
" +GCN" 489204 RR(rel=2) 0.1111111111111111
" +GCN" 489204 P(rel=2)@3 0.0
" +GCN" 489204 R(rel=2)@1000 0.4583333333333333
" +GCN" 489204 nDCG@10 0.18747918789854479
" +GCN" 507445 AP(rel=2) 0.05555555555555555
" +GCN" 507445 RR(rel=2) 0.16666666666666666
" +GCN" 507445 P(rel=2)@3 0.0
" +GCN" 507445 R(rel=2)@1000 0.3333333333333333
" +GCN" 507445 nDCG@10 0.15084162747659266
" +GCN" 527433 AP(rel=2) 0.12094931917213646
" +GCN" 527433 RR(rel=2) 1.0
" +GCN" 527433 P(rel=2)@3 0.3333333333333333
" +GCN" 527433 R(rel=2)@1000 0.47058823529411764
" +GCN" 527433 nDCG@10 0.40285901870407814
" +GCN" 537817 AP(rel=2) 0.10056398903647479
" +GCN" 537817 RR(rel=2) 0.125
" +GCN" 537817 P(rel=2)@3 0.0
" +GCN" 537817 R(rel=2)@1000 1.0
" +GCN" 537817 nDCG@10 0.07984508364241942
" +GCN" 554515 AP(rel=2) 0.19110571393180087
" +GCN" 554515 RR(rel=2) 0.1111111111111111
" +GCN" 554515 P(rel=2)@3 0.0
" +GCN" 554515 R(rel=2)@1000 1.0
" +GCN" 554515 nDCG@10 0.17337032330210614
" +GCN" 588587 AP(rel=2) 0.0
" +GCN" 588587 RR(rel=2) 0.0
" +GCN" 588587 P(rel=2)@3 0.0
" +GCN" 588587 R(rel=2)@1000 0.0
" +GCN" 588587 nDCG@10 0.06362078819895171
" +GCN" 655914 AP(rel=2) 0.118054541916022
" +GCN" 655914 RR(rel=2) 0.3333333333333333
" +GCN" 655914 P(rel=2)@3 0.3333333333333333
" +GCN" 655914 R(rel=2)@1000 1.0
" +GCN" 655914 nDCG@10 0.19191154693224172
" +GCN" 67316 AP(rel=2) 0.13010414787057806
" +GCN" 67316 RR(rel=2) 0.5
" +GCN" 67316 P(rel=2)@3 0.6666666666666666
" +GCN" 67316 R(rel=2)@1000 0.391304347826087
" +GCN" 67316 nDCG@10 0.38714556745940965
" +GCN" 673670 AP(rel=2) 0.07027716765775828
" +GCN" 673670 RR(rel=2) 0.030303030303030304
" +GCN" 673670 P(rel=2)@3 0.0
" +GCN" 673670 R(rel=2)@1000 0.8888888888888888
" +GCN" 673670 nDCG@10 0.0
" +GCN" 705609 AP(rel=2) 0.4363095238095238
" +GCN" 705609 RR(rel=2) 1.0
" +GCN" 705609 P(rel=2)@3 0.3333333333333333
" +GCN" 705609 R(rel=2)@1000 1.0
" +GCN" 705609 nDCG@10 0.4923028905813183
" +GCN" 730539 AP(rel=2) 0.3516739213822318
" +GCN" 730539 RR(rel=2) 1.0
" +GCN" 730539 P(rel=2)@3 0.6666666666666666
" +GCN" 730539 R(rel=2)@1000 0.8
" +GCN" 730539 nDCG@10 0.5626285630302237
" +GCN" 794429 AP(rel=2) 0.7000000000000001
" +GCN" 794429 RR(rel=2) 1.0
" +GCN" 794429 P(rel=2)@3 0.6666666666666666
" +GCN" 794429 R(rel=2)@1000 1.0
" +GCN" 794429 nDCG@10 0.7737511992517325
" +GCN" 801118 AP(rel=2) 0.02139528088148565
" +GCN" 801118 RR(rel=2) 0.02857142857142857
" +GCN" 801118 P(rel=2)@3 0.0
" +GCN" 801118 R(rel=2)@1000 1.0
" +GCN" 801118 nDCG@10 0.0
" +GCN" 86606 AP(rel=2) 0.05366091624762206
" +GCN" 86606 RR(rel=2) 0.07692307692307693
" +GCN" 86606 P(rel=2)@3 0.0
" +GCN" 86606 R(rel=2)@1000 1.0
" +GCN" 86606 nDCG@10 0.0
" +GCN" 87452 AP(rel=2) 0.1189409410634244
" +GCN" 87452 RR(rel=2) 0.25
" +GCN" 87452 P(rel=2)@3 0.0
" +GCN" 87452 R(rel=2)@1000 0.45161290322580644
" +GCN" 87452 nDCG@10 0.4387133684836577
" +GCN" 877809 AP(rel=2) 0.2470877009516606
" +GCN" 877809 RR(rel=2) 1.0
" +GCN" 877809 P(rel=2)@3 1.0
" +GCN" 877809 R(rel=2)@1000 0.6410256410256411
" +GCN" 877809 nDCG@10 0.8591416672098044
" +GCN" 883915 AP(rel=2) 0.003676470588235294
" +GCN" 883915 RR(rel=2) 0.007352941176470588
" +GCN" 883915 P(rel=2)@3 0.0
" +GCN" 883915 R(rel=2)@1000 0.5
" +GCN" 883915 nDCG@10 0.0
" +GCN" 88495 AP(rel=2) 0.0
" +GCN" 88495 RR(rel=2) 0.0
" +GCN" 88495 P(rel=2)@3 0.0
" +GCN" 88495 R(rel=2)@1000 0.0
" +GCN" 88495 nDCG@10 0.0
" +GCN" 915593 AP(rel=2) 0.3778460299538063
" +GCN" 915593 RR(rel=2) 1.0
" +GCN" 915593 P(rel=2)@3 1.0
" +GCN" 915593 R(rel=2)@1000 1.0
" +GCN" 915593 nDCG@10 0.7210335462481111
" +GCN" 966413 AP(rel=2) 0.009877085162423178
" +GCN" 966413 RR(rel=2) 0.029411764705882353
" +GCN" 966413 P(rel=2)@3 0.0
" +GCN" 966413 R(rel=2)@1000 0.3333333333333333
" +GCN" 966413 nDCG@10 0.0
" +GIN" 1049519 AP(rel=2) 0.5
" +GIN" 1049519 RR(rel=2) 0.5
" +GIN" 1049519 P(rel=2)@3 0.3333333333333333
" +GIN" 1049519 R(rel=2)@1000 1.0
" +GIN" 1049519 nDCG@10 0.45819933371607996
" +GIN" 1056204 AP(rel=2) 0.5238095238095238
" +GIN" 1056204 RR(rel=2) 1.0
" +GIN" 1056204 P(rel=2)@3 0.6666666666666666
" +GIN" 1056204 R(rel=2)@1000 0.7142857142857143
" +GIN" 1056204 nDCG@10 0.6123753465215702
" +GIN" 1056416 AP(rel=2) 0.1534090909090909
" +GIN" 1056416 RR(rel=2) 0.125
" +GIN" 1056416 P(rel=2)@3 0.0
" +GIN" 1056416 R(rel=2)@1000 1.0
" +GIN" 1056416 nDCG@10 0.30335509926068843
" +GIN" 1065636 AP(rel=2) 0.0125
" +GIN" 1065636 RR(rel=2) 0.025
" +GIN" 1065636 P(rel=2)@3 0.0
" +GIN" 1065636 R(rel=2)@1000 0.5
" +GIN" 1065636 nDCG@10 0.0
" +GIN" 1103153 AP(rel=2) 1.0
" +GIN" 1103153 RR(rel=2) 1.0
" +GIN" 1103153 P(rel=2)@3 0.6666666666666666
" +GIN" 1103153 R(rel=2)@1000 1.0
" +GIN" 1103153 nDCG@10 1.0
" +GIN" 1103812 AP(rel=2) 0.5112358654759366
" +GIN" 1103812 RR(rel=2) 1.0
" +GIN" 1103812 P(rel=2)@3 1.0
" +GIN" 1103812 R(rel=2)@1000 0.9090909090909091
" +GIN" 1103812 nDCG@10 0.8326098721042641
" +GIN" 1105792 AP(rel=2) 0.7070054945054945
" +GIN" 1105792 RR(rel=2) 1.0
